mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin
108	108	1721/4	1721/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1658										
108	108	861/2	861/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1659										
108	108	1723/4	1723/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1660										
108	108	431	431	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1661										
108	108	1725/4	1725/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1662										
108	108	863/2	863/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1663										
108	108	1727/4	1727/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1664										
108	108	428	428	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1665										
108	108	857/2	857/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1666										
108	108	859/2	859/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1667										
108	108	430	430	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1668										
108	108	861/2	861/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1669										
108	108	863/2	863/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1670										
109	109	432	432	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1671										
109	109	1729/4	1729/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1672										
109	109	865/2	865/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1673										
109	109	1731/4	1731/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1674										
109	109	433	433	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1675										
109	109	1733/4	1733/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1676										
109	109	867/2	867/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1677										
109	109	1735/4	1735/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1678										
109	109	434	434	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1679										
109	109	1737/4	1737/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1680										
109	109	869/2	869/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1681										
109	109	1739/4	1739/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1682										
109	109	435	435	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1683										
109	109	1741/4	1741/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1684										
109	109	871/2	871/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1685										
109	109	1743/4	1743/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1686										
109	109	432	432	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1687										
109	109	865/2	865/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1688										
109	109	867/2	867/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1689										
109	109	434	434	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1690										
109	109	869/2	869/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1691										
109	109	871/2	871/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1692										
110	110	436	436	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1693										
110	110	873/2	873/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1694										
110	110	875/2	875/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1695									18	
110	110	438	438	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1696										
110	110	877/2	877/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1697										
110	110	879/2	879/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1698									19	
110	110	436	436	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	1699										
110	110	1745/4	1745/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1700										
110	110	873/2	873/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1701										
110	110	1747/4	1747/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1702										
110	110	437	437	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1703										
110	110	1749/4	1749/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1704										
110	110	875/2	875/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1705										
110	110	1751/4	1751/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1706										
110	110	438	438	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1707										
110	110	1753/4	1753/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1708										
110	110	877/2	877/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1709										
110	110	1755/4	1755/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1710										
110	110	439	439	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1711										
110	110	1757/4	1757/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1712										
110	110	879/2	879/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1713										
110	110	1759/4	1759/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1714										
111	111	440	440	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1715										
111	111	881/2	881/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1716										
111	111	883/2	883/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1717									20	
111	111	442	442	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1718										
111	111	885/2	885/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1719										
111	111	887/2	887/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1720									21	
111	111	440	440	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	1721										
111	111	1761/4	1761/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1722										
111	111	881/2	881/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1723										
111	111	1763/4	1763/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1724										
111	111	441	441	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1725										
111	111	1765/4	1765/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1726										
111	111	883/2	883/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1727										
111	111	1767/4	1767/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1728										
111	111	442	442	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1729										
111	111	1769/4	1769/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1730										
111	111	885/2	885/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1731										
111	111	1771/4	1771/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1732										
111	111	443	443	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1733										
111	111	1773/4	1773/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1734										
111	111	887/2	887/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1735										
111	111	1775/4	1775/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1736										
112	112	444	444	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1737										
112	112	889/2	889/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1738										
112	112	891/2	891/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1739									22	
112	112	446	446	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1740										
112	112	893/2	893/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1741										
112	112	895/2	895/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1742									23	
112	112	444	444	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	1743										
112	112	1777/4	1777/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1744										
112	112	889/2	889/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1745										
112	112	1779/4	1779/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1746										
112	112	445	445	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1747										
112	112	1781/4	1781/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1748										
112	112	891/2	891/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1749										
112	112	1783/4	1783/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1750										
112	112	446	446	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1751										
112	112	1785/4	1785/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1752										
112	112	893/2	893/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1753										
112	112	1787/4	1787/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1754										
112	112	447	447	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1755										
112	112	1789/4	1789/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1756										
112	112	895/2	895/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1757										
112	112	1791/4	1791/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1758										
113	113	448	448	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1759										
113	113	897/2	897/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1760										
113	113	899/2	899/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1761										
113	113	450	450	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1762										
113	113	901/2	901/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1763										
113	113	448	448	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	1764										
113	113	1793/4	1793/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1765										
113	113	897/2	897/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1766										
113	113	1795/4	1795/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1767										
113	113	449	449	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1768										
113	113	1797/4	1797/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1769										
113	113	899/2	899/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1770										
113	113	1799/4	1799/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1771										
113	113	450	450	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1772										
114	114	452	452	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1773										
114	114	1809/4	1809/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1774										
114	114	905/2	905/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1775										
114	114	1811/4	1811/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1776										
114	114	453	453	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1777										
114	114	1813/4	1813/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1778										
114	114	907/2	907/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1779										
114	114	1815/4	1815/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1780										
114	114	454	454	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1781										
114	114	1817/4	1817/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1782										
114	114	909/2	909/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1783										
114	114	1819/4	1819/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1784										
114	114	455	455	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1785										
114	114	1821/4	1821/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1786										
114	114	911/2	911/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1787										
114	114	1823/4	1823/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1788										
114	114	452	452	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1789										
114	114	905/2	905/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1790										
114	114	453	453	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1791										
114	114	907/2	907/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1792										
114	114	454	454	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1793										
114	114	909/2	909/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1794										
114	114	455	455	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1795										
114	114	911/2	911/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1796										
115	115	456	456	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1797										
115	115	1825/4	1825/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1798										
115	115	913/2	913/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1799										
115	115	1827/4	1827/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1800										
115	115	457	457	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1801										
115	115	1829/4	1829/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1802										
115	115	915/2	915/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1803										
115	115	1831/4	1831/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1804										
115	115	458	458	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1805										
115	115	1833/4	1833/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1806										
115	115	917/2	917/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1807										
115	115	1835/4	1835/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1808										
115	115	459	459	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1809										
115	115	1837/4	1837/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1810										
115	115	919/2	919/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1811										
115	115	1839/4	1839/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1812										
115	115	456	456	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1813										
115	115	913/2	913/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1814										
115	115	457	457	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1815										
115	115	915/2	915/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1816										
115	115	458	458	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1817										
115	115	917/2	917/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1818										
115	115	459	459	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1819										
115	115	919/2	919/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1820										
116	116	460	460	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1821										
116	116	1841/4	1841/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1822										
116	116	921/2	921/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1823										
116	116	1843/4	1843/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1824										
116	116	461	461	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1825										
116	116	1845/4	1845/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1826										
116	116	923/2	923/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1827										
116	116	1847/4	1847/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1828										
116	116	462	462	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1829										
116	116	1849/4	1849/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1830										
116	116	925/2	925/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1831										
116	116	1851/4	1851/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1832										
116	116	463	463	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1833										
116	116	1853/4	1853/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1834										
116	116	927/2	927/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1835										
116	116	1855/4	1855/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1836										
116	116	460	460	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1837										
116	116	921/2	921/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1838										
116	116	461	461	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1839										
116	116	923/2	923/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1840										
116	116	462	462	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1841										
116	116	925/2	925/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1842										
116	116	463	463	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1843										
116	116	927/2	927/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1844										
117	117	464	464	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1845										
117	117	1857/4	1857/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1846										
117	117	929/2	929/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1847										
117	117	1859/4	1859/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1848										
117	117	465	465	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1849										
117	117	1861/4	1861/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1850										
117	117	931/2	931/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1851										
117	117	1863/4	1863/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1852										
117	117	466	466	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1853										
117	117	1865/4	1865/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1854										
117	117	933/2	933/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1855										
117	117	1867/4	1867/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1856										
117	117	467	467	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1857										
117	117	1869/4	1869/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1858										
117	117	935/2	935/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1859										
117	117	1871/4	1871/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1860										
117	117	464	464	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1861										
117	117	929/2	929/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1862										
117	117	465	465	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1863										
117	117	931/2	931/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1864										
117	117	466	466	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1865										
117	117	933/2	933/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1866										
117	117	467	467	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1867										
117	117	935/2	935/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1868										
118	118	468	468	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1869										
118	118	1873/4	1873/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1870										
118	118	937/2	937/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1871										
118	118	1875/4	1875/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1872										
118	118	469	469	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1873										
118	118	1877/4	1877/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1874										
118	118	939/2	939/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1875										
118	118	1879/4	1879/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1876										
118	118	470	470	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1877										
118	118	1881/4	1881/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1878										
118	118	941/2	941/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1879										
118	118	1883/4	1883/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1880										
118	118	471	471	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1881										
118	118	1885/4	1885/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1882										
118	118	943/2	943/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1883										
118	118	1887/4	1887/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1884										
118	118	468	468	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1885										
118	118	937/2	937/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1886										
118	118	469	469	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1887										
118	118	939/2	939/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1888										
118	118	470	470	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1889										
118	118	941/2	941/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1890										
118	118	471	471	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1891										
118	118	943/2	943/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1892										
119	119	472	472	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1893										
119	119	1889/4	1889/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1894										
119	119	945/2	945/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1895										
119	119	1891/4	1891/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1896										
119	119	473	473	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1897										
119	119	1893/4	1893/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1898										
119	119	947/2	947/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1899										
119	119	1895/4	1895/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1900										
119	119	474	474	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1901										
119	119	1897/4	1897/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1902										
119	119	949/2	949/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1903										
119	119	1899/4	1899/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1904										
119	119	475	475	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1905										
119	119	1901/4	1901/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1906										
119	119	951/2	951/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1907										
119	119	1903/4	1903/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1908										
119	119	472	472	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1909										
119	119	945/2	945/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1910										
119	119	473	473	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1911										
119	119	947/2	947/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1912										
119	119	474	474	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1913										
119	119	949/2	949/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1914										
119	119	475	475	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1915										
119	119	951/2	951/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1916										
120	120	476	476	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1917										
120	120	478	478	0.0	1/2	1/2	Dynamic	4/4	1	1	0					p									
120	120	476	476	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1918										
120	120	953/2	953/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1919										
120	120	477	477	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1920										
120	120	955/2	955/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1921										
120	120	478	478	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1922										
120	120	957/2	957/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1923										
120	120	479	479	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1924										
120	120	959/2	959/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1925										
121	121	480	480	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1926										
121	121	961/2	961/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1927										
121	121	1923/4	1923/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1928										
121	121	481	481	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1929										
121	121	480	480	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1930										
121	121	961/2	961/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1931										
121	121	481	481	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1932										
121	121	963/2	963/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1933										
121	121	482	482	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1934										
121	121	965/2	965/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1935										
121	121	483	483	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1936										
121	121	967/2	967/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1937										
122	122	484	484	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1938										
122	122	969/2	969/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1939										
