mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin
97	96	769/4	769/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16		1/16	1	1230											
97	96	385/2	385/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16		1/16	1	1231											
97	96	771/4	771/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	1232											
97	96	191	191	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1233											
97	96	765/4	765/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1234											
97	96	383/2	383/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1235											
97	96	767/4	767/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1236											
97	96	192	192	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1237											
97	96	769/4	769/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1238											
97	96	385/2	385/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1239											
97	96	771/4	771/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1240											
97	96	191	191	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	1241											
97	96	192	192	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	1242											
98	97	193	193	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1243											
98	97	775/4	775/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1244											
98	97	194	194	0.75	1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	1245											
98	97	779/4	779/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1246											
98	97	194	194	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	1247											
98	97	193	193	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1248											
98	97	773/4	773/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1249											
98	97	387/2	387/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1250											
98	97	775/4	775/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1251											
98	97	194	194	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1252											
98	97	777/4	777/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1253											
98	97	389/2	389/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1254											
98	97	779/4	779/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1255											
98	97	193	193	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	1256											
98	97	194	194	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	1257											
99	98	195	195	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	1258											
99	98	783/4	783/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1259											
99	98	196	196	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1260											
99	98	393/2	393/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1261											
99	98	195	195	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	1262											
99	98	196	196	0.25	1/4	1/4	Chord	2/4	1	2	1/16		1/16	1	1263											
99	98	785/4	785/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16		1/16	1	1264											
99	98	393/2	393/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16		1/16	1	1265											
99	98	787/4	787/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	1266											
99	98	195	195	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1267											
99	98	781/4	781/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1268											
99	98	391/2	391/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1269											
99	98	783/4	783/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1270											
99	98	196	196	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1271											
99	98	785/4	785/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1272											
99	98	393/2	393/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1273											
99	98	787/4	787/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1274											
99	98	195	195	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	1275											
99	98	196	196	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	1276											
100	99	197	197	0.0	0	0	Dynamic	2/4	1	1	0					p										
100	99	197	197	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1277											
100	99	198	198	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	1278											
100	99	1189/6	1189/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	1279											
100	99	595/3	595/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	1280											
100	99	397/2	397/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	1281											
100	99	596/3	596/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	1282											
100	99	1193/6	1193/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	1283											
100	99	197	197	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1284											
100	99	395/2	395/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1285											
100	99	198	198	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1286											
101	100	199	199	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1287											
101	100	200	200	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	1288											
101	100	1201/6	1201/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	1289											
101	100	601/3	601/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	1290											
101	100	401/2	401/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	1291											
101	100	602/3	602/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	1292											
101	100	1205/6	1205/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	1293											
101	100	199	199	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1294											
101	100	399/2	399/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1295											
101	100	200	200	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1296											
102	101	201	201	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	1297											
102	101	1207/6	1207/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	1298											
102	101	604/3	604/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	1299											
102	101	403/2	403/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	1300											
102	101	605/3	605/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	1301											
102	101	1211/6	1211/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	1302											
102	101	202	202	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	1303											
102	101	1213/6	1213/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	1304											
102	101	607/3	607/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	1305											
102	101	405/2	405/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	1306											
102	101	608/3	608/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	1307											
102	101	1217/6	1217/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	1308											
102	101	201	201	2.0	0	0	Chord	2/4	2	1	1/2		1/2	1	1309											
103	102	203	203	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1310											
103	102	204	204	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1311											
103	102	409/2	409/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	1312									7		
103	102	614/3	614/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	1313									7		
103	102	1229/6	1229/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	1314											
103	102	203	203	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1315											
103	102	204	204	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1316											
103	102	817/4	817/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1317											
103	102	409/2	409/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1318											
103	102	819/4	819/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1319											
104	103	205	205	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1320											
104	103	411/2	411/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1321											
104	103	206	206	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1322											
104	103	413/2	413/2	0.0	3/8	3/8	StaffText	2/4	1	1	0							"<font size=""17.8494""/><font face=""Opus""/>"								
104	103	413/2	413/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1323											
104	103	205	205	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1324											
104	103	821/4	821/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1325											
104	103	411/2	411/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1326											
104	103	823/4	823/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1327											
104	103	206	206	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1328											
104	103	825/4	825/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1329											
104	103	413/2	413/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1330											
104	103	827/4	827/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1331											
105	104	207	207	0.0	0	0	Dynamic	2/4	1	1	0					fz										
105	104	207	207	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1332											
105	104	208	208	0.375	1/4	1/4	Chord	2/4	1	1	3/32		1/16	3/2	1333											
105	104	1667/8	1667/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	1334											
105	104	417/2	417/2	0.375	3/8	3/8	Chord	2/4	1	1	3/32		1/16	3/2	1335											
105	104	1671/8	1671/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1336											
105	104	207	207	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1337											
105	104	829/4	829/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1338											
105	104	415/2	415/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1339											
105	104	831/4	831/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1340											
105	104	208	208	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1341											
105	104	833/4	833/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1342											
105	104	417/2	417/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1343											
105	104	835/4	835/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1344											
105	104	207	207	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	1345											
106	105	209	209	0.375	0	0	Chord	2/4	1	1	3/32		1/16	3/2	1346											
106	105	1675/8	1675/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	1347											
106	105	419/2	419/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1348											
106	105	839/4	839/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1349											
106	105	210	210	0.375	1/4	1/4	Chord	2/4	1	1	3/32		1/16	3/2	1350											
106	105	1683/8	1683/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	1351											
106	105	421/2	421/2	0.375	3/8	3/8	Chord	2/4	1	1	3/32		1/16	3/2	1352											
106	105	1687/8	1687/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1353											
106	105	209	209	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1354											
106	105	837/4	837/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1355											
106	105	419/2	419/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1356											
106	105	839/4	839/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1357											
106	105	210	210	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1358											
106	105	841/4	841/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1359											
106	105	421/2	421/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1360											
106	105	843/4	843/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1361											
106	105	209	209	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	1362											
107	106	211	211	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1363									8		
107	106	423/2	423/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1364											
107	106	212	212	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1365											
107	106	425/2	425/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	1366											
107	106	638/3	638/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	1367											
107	106	1277/6	1277/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	1368											
107	106	211	211	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1369											
107	106	845/4	845/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1370											
107	106	423/2	423/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1371											
107	106	212	212	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1372											
107	106	849/4	849/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1373											
107	106	425/2	425/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1374											
107	106	851/4	851/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1375											
108	107	213	213	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1376											
108	107	427/2	427/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1377											
108	107	214	214	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1378											
108	107	429/2	429/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1379											
108	107	213	213	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1380											
108	107	853/4	853/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1381											
108	107	427/2	427/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1382											
108	107	855/4	855/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1383											
108	107	214	214	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1384											
108	107	857/4	857/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1385											
108	107	429/2	429/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1386											
108	107	859/4	859/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1387											
109	108	215	215	0.0	0	0	Dynamic	2/4	1	1	0					fz										
109	108	215	215	1.5	0	0	Chord	2/4	1	1	3/8		1/4	3/2	1388											
109	108	433/2	433/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1389											
109	108	867/4	867/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1390											
109	108	1735/8	1735/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1391											
109	108	215	215	1.5	0	0	Chord	2/4	2	1	3/8		1/4	3/2	1392											
109	108	433/2	433/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1393											
110	109	217	217	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1394		articStaccatoAbove									
110	109	435/2	435/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1395											
110	109	871/4	871/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1396											
110	109	1743/8	1743/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1397											
110	109	218	218	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1398		articStaccatoAbove									
110	109	437/2	437/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1399											
110	109	875/4	875/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1400											
110	109	1751/8	1751/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1401											
110	109	217	217	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1402											
110	109	435/2	435/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1403											
110	109	218	218	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1404											
110	109	437/2	437/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1405											
111	110	219	219	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1406											
111	110	220	220	0.0	1/4	1/4	Chord	2/4	1	1	0	grace16	1/16	1	1407											
111	110	220	220	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1408											
111	110	881/4	881/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1409											
111	110	441/2	441/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1410											
111	110	883/4	883/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1411											
111	110	219	219	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1412											
111	110	220	220	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1413											
112	111	221	221	0.0	0	0	Chord	2/4	1	1	0	grace16	1/16	1	1414											
112	111	221	221	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1415											
112	111	885/4	885/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1416											
112	111	443/2	443/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1417											
112	111	887/4	887/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1418											
112	111	222	222	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1419											
112	111	889/4	889/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1420											
112	111	445/2	445/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1421											
112	111	891/4	891/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1422											
112	111	221	221	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1423											
112	111	222	222	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1424											
113	112	223	223	0.0	0	0	Dynamic	2/4	1	1	0					fz										
113	112	223	223	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1425											
113	112	224	224	0.375	1/4	1/4	Chord	2/4	1	1	3/32		1/16	3/2	1426											
113	112	1795/8	1795/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	1427											
113	112	449/2	449/2	0.375	3/8	3/8	Chord	2/4	1	1	3/32		1/16	3/2	1428											
113	112	1799/8	1799/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1429											
113	112	223	223	1.5	0	0	Chord	2/4	2	1	3/8		1/4	3/2	1430											
113	112	449/2	449/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1431											
113	112	223	223	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	1432											
114	113	225	225	0.375	0	0	Chord	2/4	1	1	3/32		1/16	3/2	1433											
114	113	1803/8	1803/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	1434											
114	113	451/2	451/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32		1/16	3/2	1435											
114	113	1807/8	1807/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1436											
114	113	226	226	0.375	1/4	1/4	Chord	2/4	1	1	3/32		1/16	3/2	1437											
114	113	1811/8	1811/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	1438											
114	113	453/2	453/2	0.375	3/8	3/8	Chord	2/4	1	1	3/32		1/16	3/2	1439											
114	113	1815/8	1815/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1440											
114	113	225	225	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1441											
114	113	451/2	451/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1442											
114	113	226	226	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1443											
114	113	453/2	453/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1444											
114	113	225	225	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	1445											
115	114	227	227	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1446											
115	114	909/4	909/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	1447											
115	114	1819/8	1819/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	1448											
115	114	455/2	455/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1449											
115	114	228	228	0.375	1/4	1/4	Chord	2/4	1	1	3/32		1/16	3/2	1450											
115	114	1827/8	1827/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	1451											
115	114	457/2	457/2	0.375	3/8	3/8	Chord	2/4	1	1	3/32		1/16	3/2	1452											
115	114	1831/8	1831/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1453											
115	114	227	227	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1454											
115	114	228	228	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1455											
115	114	457/2	457/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1456											
115	114	227	227	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	1457											
116	115	229	229	0.375	0	0	Chord	2/4	1	1	3/32		1/16	3/2	1458											
116	115	1835/8	1835/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	1459											
116	115	459/2	459/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32		1/16	3/2	1460											
116	115	1839/8	1839/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1461											
116	115	230	230	0.375	1/4	1/4	Chord	2/4	1	1	3/32		1/16	3/2	1462											
116	115	1843/8	1843/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	1463											
116	115	461/2	461/2	0.375	3/8	3/8	Chord	2/4	1	1	3/32		1/16	3/2	1464											
116	115	1847/8	1847/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1465											
116	115	229	229	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1466											
116	115	459/2	459/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1467											
116	115	230	230	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1468											
116	115	461/2	461/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1469											
116	115	229	229	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	1470											
117	116	231	231	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1471											
117	116	925/4	925/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	1472											
117	116	1851/8	1851/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	1473											
117	116	463/2	463/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1474											
117	116	232	232	0.375	1/4	1/4	Chord	2/4	1	1	3/32		1/16	3/2	1475											
117	116	1859/8	1859/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	1476											
117	116	465/2	465/2	0.375	3/8	3/8	Chord	2/4	1	1	3/32		1/16	3/2	1477											
117	116	1863/8	1863/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1478											
117	116	231	231	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1479											
117	116	232	232	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1480											
117	116	465/2	465/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1481											
117	116	231	231	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	1482											
118	117	233	233	0.375	0	0	Chord	2/4	1	1	3/32		1/16	3/2	1483											
118	117	1867/8	1867/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	1484											
118	117	467/2	467/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32		1/16	3/2	1485											
118	117	1871/8	1871/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1486											
118	117	234	234	0.375	1/4	1/4	Chord	2/4	1	1	3/32		1/16	3/2	1487											
118	117	1875/8	1875/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	1488											
118	117	469/2	469/2	0.375	3/8	3/8	Chord	2/4	1	1	3/32		1/16	3/2	1489											
118	117	1879/8	1879/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1490											
118	117	233	233	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1491											
118	117	467/2	467/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1492											
118	117	234	234	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1493											
118	117	469/2	469/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1494											
118	117	233	233	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	1495											
119	118	235	235	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1496											
119	118	236	236	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1497											
119	118	945/4	945/4	0.5	5/16	5/16	Chord	2/4	1	1	1/8		1/8	1	1498											
119	118	947/4	947/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1499											
119	118	235	235	0.16666666666666666	0	0	Chord	2/4	2	1	1/24		1/16	2/3	1500											
119	118	1411/6	1411/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24		1/16	2/3	1501											
119	118	706/3	706/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24		1/16	2/3	1502											
119	118	471/2	471/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1503											
119	118	473/2	473/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1504											
120	119	237	237	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1505											
120	119	949/4	949/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1506											
120	119	475/2	475/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1507											
